id,name,population,state,latitude,longitude,created_at,updated_at
557,West Allis,59416,WI,43.0166806,-88.0070315,2014-11-01 04:14:01 UTC,2014-11-01 04:14:01 UTC
558,Palo Alto,59395,CA,37.4418834,-122.1430195,2014-11-01 04:14:02 UTC,2014-11-01 04:14:02 UTC
559,Tamarac,59340,FL,26.2128609,-80.2497707,2014-11-01 04:14:03 UTC,2014-11-01 04:14:03 UTC
560,Great Falls,59251,MT,47.4941836,-111.2833449,2014-11-01 04:14:04 UTC,2014-11-01 04:14:04 UTC
561,Frederick,59213,MD,39.41426879999999,-77.4105409,2014-11-01 04:14:05 UTC,2014-11-01 04:14:05 UTC
562,Tinley Park,59198,IL,41.5731442,-87.7932939,2014-11-01 04:14:06 UTC,2014-11-01 04:14:06 UTC
563,Meriden,59186,CT,41.5381535,-72.80704349999999,2014-11-01 04:14:08 UTC,2014-11-01 04:14:08 UTC
564,La Habra,59155,CA,33.9319578,-117.9461734,2014-11-01 04:14:09 UTC,2014-11-01 04:14:09 UTC
565,Burnsville,59139,MN,44.7677424,-93.27772259999999,2014-11-01 04:14:10 UTC,2014-11-01 04:14:10 UTC
566,Taylorsville,58785,UT,40.66772479999999,-111.9388258,2014-11-01 04:14:11 UTC,2014-11-01 04:14:11 UTC
567,Vineland,58780,NJ,39.4863773,-75.02596369999999,2014-11-01 04:14:12 UTC,2014-11-01 04:14:12 UTC
568,Gaithersburg,58744,MD,39.1434406,-77.2013705,2014-11-01 04:14:13 UTC,2014-11-01 04:14:13 UTC
569,National City,58680,CA,32.6781085,-117.0991967,2014-11-01 04:14:15 UTC,2014-11-01 04:14:15 UTC
570,Gardena,58554,CA,33.8883487,-118.3089624,2014-11-01 04:14:16 UTC,2014-11-01 04:14:16 UTC
571,Franklin,58481,TN,35.9250637,-86.8688899,2014-11-01 04:14:17 UTC,2014-11-01 04:14:17 UTC
572,Utica,58082,NY,43.100903,-75.232664,2014-11-01 04:14:18 UTC,2014-11-01 04:14:18 UTC
573,Homestead,57936,FL,25.4687224,-80.4775569,2014-11-01 04:14:19 UTC,2014-11-01 04:14:19 UTC
574,Conway,57544,AR,35.0886963,-92.4421011,2014-11-01 04:14:20 UTC,2014-11-01 04:14:20 UTC
575,Bayonne,57448,NJ,40.6687141,-74.1143091,2014-11-01 04:14:21 UTC,2014-11-01 04:14:21 UTC
576,White Plains,57342,NY,41.03398620000001,-73.7629097,2014-11-01 04:14:23 UTC,2014-11-01 04:14:23 UTC
577,Anderson,57282,IN,40.1053196,-85.6802541,2014-11-01 04:14:24 UTC,2014-11-01 04:14:24 UTC
578,Dubuque,57250,IA,42.5005583,-90.66457179999999,2014-11-01 04:14:25 UTC,2014-11-01 04:14:25 UTC
579,Diamond Bar,57235,CA,34.0286226,-117.8103367,2014-11-01 04:14:26 UTC,2014-11-01 04:14:26 UTC
580,Springfield,57224,OR,44.0462362,-123.0220289,2014-11-01 04:14:27 UTC,2014-11-01 04:14:27 UTC
581,Royal Oak,57110,MI,42.4894801,-83.1446485,2014-11-01 04:14:28 UTC,2014-11-01 04:14:28 UTC
582,Galveston,57086,TX,29.3013479,-94.7976958,2014-11-01 04:14:29 UTC,2014-11-01 04:14:29 UTC
583,Des Plaines,57062,IL,42.0333623,-87.88339909999999,2014-11-01 04:14:30 UTC,2014-11-01 04:14:30 UTC
584,Rocky Mount,57010,NC,35.9382103,-77.7905339,2014-11-01 04:14:31 UTC,2014-11-01 04:14:31 UTC
585,Lakewood,56983,WA,-30.8101921,121.5362916,2014-11-01 04:14:32 UTC,2014-11-01 04:14:32 UTC
586,Cheyenne,56915,WY,41.1399814,-104.8202462,2014-11-01 04:14:34 UTC,2014-11-01 04:14:34 UTC
587,Rogers,56726,AR,36.3320196,-94.1185366,2014-11-01 04:14:35 UTC,2014-11-01 04:14:35 UTC
588,Madera,56700,CA,36.9613356,-120.0607176,2014-11-01 04:14:36 UTC,2014-11-01 04:14:36 UTC
589,Tulare,56654,CA,36.2077288,-119.3473379,2014-11-01 04:14:37 UTC,2014-11-01 04:14:37 UTC
590,Lake Havasu City,56553,AZ,34.483901,-114.3224548,2014-11-01 04:14:38 UTC,2014-11-01 04:14:38 UTC
591,Ames,56510,IA,42.034722,-93.61999999999999,2014-11-01 04:14:39 UTC,2014-11-01 04:14:39 UTC
592,Midwest City,56394,OK,35.4495065,-97.3967019,2014-11-01 04:14:40 UTC,2014-11-01 04:14:40 UTC
593,Arcadia,56248,CA,34.1397292,-118.0353449,2014-11-01 04:14:41 UTC,2014-11-01 04:14:41 UTC
594,Woodbury,56128,MN,44.9238552,-92.9593797,2014-11-01 04:14:42 UTC,2014-11-01 04:14:42 UTC
595,Santa Cruz,56124,CA,36.9741171,-122.0307963,2014-11-01 04:14:43 UTC,2014-11-01 04:14:43 UTC
596,Auburn,56088,AL,32.6098566,-85.48078249999999,2014-11-01 04:14:45 UTC,2014-11-01 04:14:45 UTC
597,Decatur,56068,AL,34.6059253,-86.9833417,2014-11-01 04:14:46 UTC,2014-11-01 04:14:46 UTC
598,Port Arthur,55910,TX,29.8849504,-93.93994699999999,2014-11-01 04:14:48 UTC,2014-11-01 04:14:48 UTC
599,North Miami,55908,FL,25.8900949,-80.1867138,2014-11-01 04:14:49 UTC,2014-11-01 04:14:49 UTC
600,Rowlett,55780,TX,32.9029017,-96.56388,2014-11-01 04:14:50 UTC,2014-11-01 04:14:50 UTC
601,Taunton,55702,MA,41.900101,-71.0897674,2014-11-01 04:14:51 UTC,2014-11-01 04:14:51 UTC
602,Blue Springs,55698,MO,39.0169509,-94.2816148,2014-11-01 04:14:52 UTC,2014-11-01 04:14:52 UTC
603,Perris,55643,CA,33.7825194,-117.2286478,2014-11-01 04:14:53 UTC,2014-11-01 04:14:53 UTC
604,Saginaw,55620,MI,43.4194699,-83.9508068,2014-11-01 04:14:54 UTC,2014-11-01 04:14:54 UTC
605,San Rafael,55602,CA,37.9735346,-122.5310874,2014-11-01 04:14:55 UTC,2014-11-01 04:14:55 UTC
606,Malden,55597,MA,42.4250964,-71.066163,2014-11-01 04:14:57 UTC,2014-11-01 04:14:57 UTC
607,Medford,55573,MA,42.4184296,-71.1061639,2014-11-01 04:14:58 UTC,2014-11-01 04:14:58 UTC
608,Fountain Valley,55516,CA,33.7091847,-117.9536697,2014-11-01 04:14:59 UTC,2014-11-01 04:14:59 UTC
609,Owensboro,55516,KY,37.7719074,-87.1111676,2014-11-01 04:15:00 UTC,2014-11-01 04:15:00 UTC
610,Orland Park,55514,IL,41.6303103,-87.85394250000002,2014-11-01 04:15:01 UTC,2014-11-01 04:15:01 UTC
611,St. Peters,55500,MO,38.7874699,-90.6298922,2014-11-01 04:15:02 UTC,2014-11-01 04:15:02 UTC
612,Conroe,55429,TX,30.3118769,-95.45605119999999,2014-11-01 04:15:03 UTC,2014-11-01 04:15:03 UTC
613,Auburn,55426,WA,47.30732279999999,-122.2284532,2014-11-01 04:15:04 UTC,2014-11-01 04:15:04 UTC
614,West Des Moines,55426,IA,41.5772115,-93.711332,2014-11-01 04:15:05 UTC,2014-11-01 04:15:05 UTC
615,Pasco,55246,WA,46.2395793,-119.1005657,2014-11-01 04:15:06 UTC,2014-11-01 04:15:06 UTC
616,Paramount,55236,CA,33.8894598,-118.1597911,2014-11-01 04:15:08 UTC,2014-11-01 04:15:08 UTC
617,Bowling Green,55097,KY,36.9685219,-86.4808043,2014-11-01 04:15:09 UTC,2014-11-01 04:15:09 UTC
618,Blaine,55042,MN,45.1607987,-93.23494889999999,2014-11-01 04:15:10 UTC,2014-11-01 04:15:10 UTC
619,Elyria,54979,OH,41.3683798,-82.10764859999999,2014-11-01 04:15:11 UTC,2014-11-01 04:15:11 UTC
620,Chicopee,54941,MA,42.1487043,-72.6078672,2014-11-01 04:15:12 UTC,2014-11-01 04:15:12 UTC
621,North Port,54907,FL,27.044224,-82.2359254,2014-11-01 04:15:13 UTC,2014-11-01 04:15:13 UTC
622,Pocatello,54901,ID,42.8713032,-112.4455344,2014-11-01 04:15:14 UTC,2014-11-01 04:15:14 UTC
623,Carson City,54867,NV,39.1637984,-119.7674034,2014-11-01 04:15:15 UTC,2014-11-01 04:15:15 UTC
624,Broomfield,54858,CO,39.9205411,-105.0866504,2014-11-01 04:15:17 UTC,2014-11-01 04:15:17 UTC
625,Ocala,54801,FL,29.1871986,-82.14009229999999,2014-11-01 04:15:18 UTC,2014-11-01 04:15:18 UTC
626,La Mesa,54673,CA,32.7678287,-117.0230839,2014-11-01 04:15:19 UTC,2014-11-01 04:15:19 UTC
627,Petaluma,54666,CA,38.232417,-122.6366524,2014-11-01 04:15:20 UTC,2014-11-01 04:15:20 UTC
628,Lancaster,54626,PA,40.0378755,-76.3055144,2014-11-01 04:15:21 UTC,2014-11-01 04:15:21 UTC
629,Port Orange,54616,FL,29.1383165,-80.9956105,2014-11-01 04:15:22 UTC,2014-11-01 04:15:22 UTC
630,Woodland,54567,CA,38.67851570000001,-121.7732971,2014-11-01 04:15:23 UTC,2014-11-01 04:15:23 UTC
631,Lakeville,54542,MN,44.6496868,-93.24271999999999,2014-11-01 04:15:24 UTC,2014-11-01 04:15:24 UTC
632,Wellington,54530,FL,26.6617635,-80.2683571,2014-11-01 04:15:25 UTC,2014-11-01 04:15:25 UTC
633,Wheaton,54465,IL,41.8661403,-88.1070127,2014-11-01 04:15:26 UTC,2014-11-01 04:15:26 UTC
634,Rosemead,54412,CA,34.0805651,-118.072846,2014-11-01 04:15:28 UTC,2014-11-01 04:15:28 UTC
635,Idaho Falls,54334,ID,43.49165139999999,-112.0339645,2014-11-01 04:15:29 UTC,2014-11-01 04:15:29 UTC
636,Milford,54136,CT,41.2306979,-73.064036,2014-11-01 04:15:30 UTC,2014-11-01 04:15:30 UTC
637,Margate,54086,FL,26.2445263,-80.206436,2014-11-01 04:15:31 UTC,2014-11-01 04:15:31 UTC
638,Novi,54054,MI,42.48059,-83.4754913,2014-11-01 04:15:32 UTC,2014-11-01 04:15:32 UTC
639,Casper,54047,WY,42.866632,-106.313081,2014-11-01 04:15:33 UTC,2014-11-01 04:15:33 UTC
640,Hempstead,53915,NY,40.7062128,-73.6187397,2014-11-01 04:15:34 UTC,2014-11-01 04:15:34 UTC
641,Santee,53860,CA,32.8383828,-116.9739167,2014-11-01 04:15:35 UTC,2014-11-01 04:15:35 UTC
642,Pensacola,53820,FL,30.42130899999999,-87.2169149,2014-11-01 04:15:36 UTC,2014-11-01 04:15:36 UTC
643,Kettering,53708,OH,39.68950359999999,-84.1688274,2014-11-01 04:15:37 UTC,2014-11-01 04:15:37 UTC
644,Hoffman Estates,53641,IL,42.0629915,-88.12271989999999,2014-11-01 04:15:38 UTC,2014-11-01 04:15:38 UTC
645,Cupertino,53637,CA,37.3229978,-122.0321823,2014-11-01 04:15:40 UTC,2014-11-01 04:15:40 UTC
646,New Braunfels,53547,TX,29.7030024,-98.1244531,2014-11-01 04:15:41 UTC,2014-11-01 04:15:41 UTC
647,Bradenton,53513,FL,27.4989278,-82.5748194,2014-11-01 04:15:42 UTC,2014-11-01 04:15:42 UTC
648,Mount Prospect,53338,IL,42.0664167,-87.9372908,2014-11-01 04:15:43 UTC,2014-11-01 04:15:43 UTC
649,Oak Lawn,53244,IL,41.719978,-87.7479528,2014-11-01 04:15:44 UTC,2014-11-01 04:15:44 UTC
650,Delano,53051,CA,35.7688425,-119.2470536,2014-11-01 04:15:45 UTC,2014-11-01 04:15:45 UTC
651,San Marcos,52927,TX,29.8832749,-97.9413941,2014-11-01 04:15:46 UTC,2014-11-01 04:15:46 UTC
652,Rocklin,52811,CA,38.7907339,-121.2357828,2014-11-01 04:15:47 UTC,2014-11-01 04:15:47 UTC
653,Novato,52785,CA,38.1074198,-122.5697032,2014-11-01 04:15:48 UTC,2014-11-01 04:15:48 UTC
654,Elkhart,52653,IN,41.6819935,-85.9766671,2014-11-01 07:50:31 UTC,2014-11-01 07:50:31 UTC
656,Euless,52579,TX,32.8370727,-97.08195409999999,2014-11-01 07:50:37 UTC,2014-11-01 07:50:37 UTC
657,Bowie,52544,MD,39.0067768,-76.77913649999999,2014-11-01 07:50:38 UTC,2014-11-01 07:50:38 UTC
658,Chapel Hill,52542,NC,35.9131996,-79.0558445,2014-11-01 07:50:39 UTC,2014-11-01 07:50:39 UTC
659,West Haven,52420,CT,41.2705484,-72.9469711,2014-11-01 07:50:40 UTC,2014-11-01 07:50:40 UTC
660,Sarasota,52340,FL,27.3364347,-82.53065269999999,2014-11-01 07:50:41 UTC,2014-11-01 07:50:41 UTC
661,Manhattan,52284,KS,39.18360819999999,-96.57166939999999,2014-11-01 07:50:42 UTC,2014-11-01 07:50:42 UTC
662,Cathedral City,52095,CA,33.7805388,-116.4668036,2014-11-01 07:50:43 UTC,2014-11-01 07:50:43 UTC
663,Normal,52056,IL,40.5142026,-88.9906312,2014-11-01 07:50:44 UTC,2014-11-01 07:50:44 UTC
664,Battle Creek,52053,MI,42.3211522,-85.17971419999999,2014-11-01 07:50:45 UTC,2014-11-01 07:50:45 UTC
665,Shoreline,52005,WA,47.7556531,-122.3415178,2014-11-01 07:50:47 UTC,2014-11-01 07:50:47 UTC
666,Hattiesburg,51993,MS,31.3271189,-89.29033919999999,2014-11-01 07:50:48 UTC,2014-11-01 07:50:48 UTC
667,Dearborn Heights,51972,MI,42.3369816,-83.27326269999999,2014-11-01 07:50:49 UTC,2014-11-01 07:50:49 UTC
668,Porterville,51830,CA,36.06523,-119.0167679,2014-11-01 07:50:50 UTC,2014-11-01 07:50:50 UTC
669,Mentor,51825,OH,41.6661573,-81.339552,2014-11-01 07:50:51 UTC,2014-11-01 07:50:51 UTC
670,Middletown,51422,OH,39.5150576,-84.39827629999999,2014-11-01 07:50:52 UTC,2014-11-01 07:50:52 UTC
671,Niagara Falls,51345,NY,43.0962143,-79.0377388,2014-11-01 07:50:53 UTC,2014-11-01 07:50:53 UTC
672,Peabody,51331,MA,42.5278731,-70.9286609,2014-11-01 07:50:54 UTC,2014-11-01 07:50:54 UTC
673,Cerritos,51326,CA,33.8583483,-118.0647871,2014-11-01 07:50:56 UTC,2014-11-01 07:50:56 UTC
674,Grand Forks,51313,ND,47.9252568,-97.0328547,2014-11-01 07:50:57 UTC,2014-11-01 07:50:57 UTC
675,Monroe,51215,LA,32.5093109,-92.1193012,2014-11-01 07:50:58 UTC,2014-11-01 07:50:58 UTC
676,New Brunswick,51149,NJ,40.4862157,-74.4518188,2014-11-01 07:50:59 UTC,2014-11-01 07:50:59 UTC
677,South Jordan,51131,UT,40.5621704,-111.929658,2014-11-01 07:51:00 UTC,2014-11-01 07:51:00 UTC
678,Corvallis,51110,OR,44.5645659,-123.2620435,2014-11-01 07:51:01 UTC,2014-11-01 07:51:01 UTC
679,Highland,51096,CA,34.1283442,-117.2086513,2014-11-01 07:51:02 UTC,2014-11-01 07:51:02 UTC
680,Cuyahoga Falls,51090,OH,41.1339449,-81.48455849999999,2014-11-01 07:51:03 UTC,2014-11-01 07:51:03 UTC
681,Lake Elsinore,50952,CA,33.6680772,-117.3272615,2014-11-01 07:51:04 UTC,2014-11-01 07:51:04 UTC
682,La Crosse,50902,WI,43.8013556,-91.23958069999999,2014-11-01 07:51:05 UTC,2014-11-01 07:51:05 UTC
683,Palm Desert,50876,CA,33.7222445,-116.3744556,2014-11-01 07:51:07 UTC,2014-11-01 07:51:07 UTC
684,Burlington,50857,NC,36.0956918,-79.43779909999999,2014-11-01 07:51:08 UTC,2014-11-01 07:51:08 UTC
685,Lakewood,50704,OH,41.4819932,-81.7981908,2014-11-01 07:51:09 UTC,2014-11-01 07:51:09 UTC
686,Sanford,50634,FL,28.8028612,-81.269453,2014-11-01 07:51:10 UTC,2014-11-01 07:51:10 UTC
687,Florissant,50561,MO,38.789217,-90.322614,2014-11-01 07:51:11 UTC,2014-11-01 07:51:11 UTC
688,Colton,50517,CA,34.0739016,-117.3136547,2014-11-01 07:51:12 UTC,2014-11-01 07:51:12 UTC
689,Grapevine,50471,TX,32.9342919,-97.0780654,2014-11-01 07:51:13 UTC,2014-11-01 07:51:13 UTC
690,Watsonville,50442,CA,36.910231,-121.7568946,2014-11-01 07:51:14 UTC,2014-11-01 07:51:14 UTC
691,Coconut Creek,50436,FL,26.2517482,-80.17893509999999,2014-11-01 07:51:15 UTC,2014-11-01 07:51:15 UTC
692,Pine Bluff,50408,AR,34.2284312,-92.00319549999999,2014-11-01 07:51:16 UTC,2014-11-01 07:51:16 UTC
693,Charleston,50302,WV,38.3498195,-81.6326234,2014-11-01 07:51:18 UTC,2014-11-01 07:51:18 UTC
694,Hanford,50103,CA,36.3274502,-119.6456844,2014-11-01 07:51:19 UTC,2014-11-01 07:51:19 UTC
695,Minnetonka,50081,MN,44.9211836,-93.4687489,2014-11-01 07:51:20 UTC,2014-11-01 07:51:20 UTC
696,Mishawaka,50026,IN,41.6619927,-86.15861559999999,2014-11-01 07:51:21 UTC,2014-11-01 07:51:21 UTC
697,Apple Valley,50004,MN,44.7319094,-93.21772000000001,2014-11-01 07:51:22 UTC,2014-11-01 07:51:22 UTC
698,Gilroy,49934,CA,37.0057816,-121.5682751,2014-11-01 07:51:23 UTC,2014-11-01 07:51:23 UTC
699,Berwyn,49919,IL,41.85058739999999,-87.7936685,2014-11-01 07:51:24 UTC,2014-11-01 07:51:24 UTC
700,Alpharetta,49903,GA,34.0753762,-84.2940899,2014-11-01 07:51:25 UTC,2014-11-01 07:51:25 UTC
701,Smyrna,49854,GA,33.8839926,-84.51437609999999,2014-11-01 07:51:26 UTC,2014-11-01 07:51:26 UTC
702,La Mirada,49809,CA,33.9172357,-118.0120086,2014-11-01 07:51:28 UTC,2014-11-01 07:51:28 UTC
703,Joplin,49775,MO,37.08422710000001,-94.51328099999999,2014-11-01 07:51:29 UTC,2014-11-01 07:51:29 UTC
704,Yucaipa,49750,CA,34.033625,-117.0430865,2014-11-01 07:51:30 UTC,2014-11-01 07:51:30 UTC
705,Bellevue,49699,NE,41.158611,-95.934167,2014-11-01 07:51:31 UTC,2014-11-01 07:51:31 UTC
706,Placentia,49692,CA,33.8722371,-117.8703363,2014-11-01 07:51:32 UTC,2014-11-01 07:51:32 UTC
707,Grand Junction,49688,CO,39.0638705,-108.5506486,2014-11-01 07:51:33 UTC,2014-11-01 07:51:33 UTC
708,Georgetown,49618,TX,30.6332618,-97.6779842,2014-11-01 07:51:34 UTC,2014-11-01 07:51:34 UTC
710,Mansfield,49579,OH,40.75839,-82.5154471,2014-11-01 07:51:39 UTC,2014-11-01 07:51:39 UTC
711,Oak Park,49557,IL,41.8850317,-87.7845025,2014-11-01 07:51:40 UTC,2014-11-01 07:51:40 UTC
712,Redmond,49548,WA,47.6739881,-122.121512,2014-11-01 07:51:42 UTC,2014-11-01 07:51:42 UTC
713,Brentwood,49480,CA,37.931868,-121.6957863,2014-11-01 07:51:43 UTC,2014-11-01 07:51:43 UTC
714,Glendora,49410,CA,34.1361187,-117.865339,2014-11-01 07:51:44 UTC,2014-11-01 07:51:44 UTC
715,Downers Grove,49250,IL,41.8089191,-88.01117459999999,2014-11-01 07:51:45 UTC,2014-11-01 07:51:45 UTC
716,Palm Beach Gardens,49227,FL,26.8233946,-80.13865469999999,2014-11-01 07:51:46 UTC,2014-11-01 07:51:46 UTC
717,Huntington,49185,WV,38.4192496,-82.44515400000002,2014-11-01 07:51:47 UTC,2014-11-01 07:51:47 UTC
718,San Ramon,49161,CA,37.7799273,-121.9780153,2014-11-01 07:51:48 UTC,2014-11-01 07:51:48 UTC
719,Bedford,49155,TX,32.844017,-97.1430671,2014-11-01 07:51:49 UTC,2014-11-01 07:51:49 UTC
720,Jupiter,48879,FL,26.9342246,-80.0942087,2014-11-01 07:51:50 UTC,2014-11-01 07:51:50 UTC
721,Poway,48858,CA,32.9628232,-117.0358646,2014-11-01 07:51:51 UTC,2014-11-01 07:51:51 UTC
722,Perth Amboy,48742,NJ,40.5067723,-74.2654234,2014-11-01 07:51:52 UTC,2014-11-01 07:51:52 UTC
723,Tigard,48713,OR,45.4312294,-122.7714861,2014-11-01 07:51:54 UTC,2014-11-01 07:51:54 UTC
724,Logan,48657,UT,41.7369803,-111.8338359,2014-11-01 07:51:55 UTC,2014-11-01 07:51:55 UTC
725,Alexandria,48639,LA,31.3112936,-92.4451371,2014-11-01 07:51:56 UTC,2014-11-01 07:51:56 UTC
726,Valdosta,48547,GA,30.8327022,-83.2784851,2014-11-01 07:51:57 UTC,2014-11-01 07:51:57 UTC
727,East Providence,48480,RI,41.8137116,-71.3700545,2014-11-01 07:51:58 UTC,2014-11-01 07:51:58 UTC
728,Wilson,48433,NC,35.7212689,-77.9155395,2014-11-01 07:51:59 UTC,2014-11-01 07:51:59 UTC
729,Albany,48081,OR,44.6365107,-123.1059282,2014-11-01 07:52:00 UTC,2014-11-01 07:52:00 UTC
730,Middletown,48030,CT,41.5623209,-72.6506488,2014-11-01 07:52:01 UTC,2014-11-01 07:52:01 UTC
731,Palm Springs,47952,CA,33.8302961,-116.5452921,2014-11-01 07:52:02 UTC,2014-11-01 07:52:02 UTC
732,Sheboygan,47895,WI,43.7508284,-87.71453,2014-11-01 07:52:03 UTC,2014-11-01 07:52:03 UTC
733,Hendersonville,47725,TN,36.3047735,-86.6199957,2014-11-01 07:52:05 UTC,2014-11-01 07:52:05 UTC
734,Greenwood,47720,IN,39.6136578,-86.10665259999999,2014-11-01 07:52:06 UTC,2014-11-01 07:52:06 UTC
735,Stillwater,47653,OK,36.1156071,-97.0583681,2014-11-01 07:52:07 UTC,2014-11-01 07:52:07 UTC
